f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,label
7.447066400650599,-8.905381100698719,-7.2025209301581405,-6.29776776954751,-0.19161332851161225,-1.334552337726068,3.3155716346447903,-0.980232549307973,0.10746238039308083,6.658562134185836,-1.119162901253071,-0.13590453270715566,-2.6671158752792756,1.1028475950539605,-1.7104359742513724,0.42349646082334,-2.9914750636132608,0.04064314476740328,1.9693261452704494,2.61568160975891,-3.5040533165806216,-1.4158339908545599,3.3105575614270992,-2.289569332384127,1.0241848846420807,0
-2.8167427141133006,-4.019836067478581,-3.5324903716000695,2.9419599696302274,3.1123198283253792,-0.24610059075928833,-0.882909832162322,1.4996497786623169,-2.8765013023491717,1.598749061984969,1.8318762747044026,2.685450694157885,-0.5551574272668633,0.8862812064509156,1.4672517623749322,-5.043482968725809,1.2817722332107937,2.5816792409182923,-0.9641727201283181,-4.534299985587083,2.6010692874820016,4.119897260910801,-1.8793224780697821,2.0179199533094176,-1.9171815189823316,5
-2.483741642286148,0.6936246885015573,1.8397931202062676,3.646803907648824,0.06969263673689476,-0.7754621131176026,1.7648175887359132,-1.244729146952075,3.4027952312537226,5.539001493825397,-2.4016692008274005,1.3310566075560573,-1.8211486117310371,0.46169558921676,1.2816416737822718,-0.8025194085575323,0.6281631199533322,-2.3207702782491535,1.238869781490634,-2.064877917043561,0.7051772996653971,-0.9479800292454396,0.8287052209701486,-1.3665204663868664,1.2447087580018694,8
-4.244456584882631,0.6339012929491664,-5.117969986635974,-2.151877880560245,-5.700077845400932,-2.9405615539747316,-1.3141306913969966,2.380179449896817,-2.4438506725926636,1.0164244957341493,3.943798278454479,-2.5966763351202693,3.076814345522683,-2.93400551195506,0.34497041024942116,1.1005929583305047,-2.0568861684837887,1.958121811873311,2.7382921453477924,-2.135051151724211,0.9875845596715784,-0.9585256833055025,-0.26753697247124303,0.018765250200435887,-0.265624441170588,9
-3.767901374381048,0.5633264281114492,2.090681362983467,6.24654795825057,-4.819818322238111,1.044553323802267,-1.6598682554431097,0.5479170369899302,1.907600505544884,2.3876869597697232,0.1887413632864193,2.556896492319777,1.4316693062296313,1.6074983360783308,3.24485480176895,0.2358390430379752,-0.4534427956215366,0.9305994505140944,-0.798043542887126,0.25255506774052894,-1.1255610851686229,1.119405029089598,0.33062748822848437,-1.7339943175121717,-0.5894700598411501,6
3.619626103989295,-5.135599164098636,1.9020355176952883,7.795661906938313,-9.831079602519585,-1.0596386613699902,0.8929651765900646,3.40555790972231,0.8729419170518949,-4.668993609982835,-3.749032930734576,-1.369693535415438,-2.2760502284039714,0.4369836693220653,-3.136027114957647,0.8984946892563047,0.9617865528866111,-3.1687182171702792,-1.0792906957654187,1.1873298637949918,-2.2738538522457996,2.676057083357675,-2.2675287554388945,2.0832265191763186,-0.42315719867415763,6
-4.892415942817134,-7.553123974026945,5.642772800631914,-1.6215888051040421,3.5456742259772467,4.431344136139592,1.723950941376888,-1.9457026780393185,-2.811109541555,-6.543143156979322,0.2744758053544862,3.256901000814935,1.4854640162329533,-4.858562676059507,-0.2993494775237644,2.408850095822138,0.2145349432765316,0.0265522266625257,-0.5224735223239138,-0.8139617957915609,-2.4071749958190427,-0.5118727428187725,-1.157991851313694,0.8266560350706628,-0.22156854306588006,1
-1.764526093797974,6.621332044820703,6.100136998328058,-0.03770462529671336,1.4217856373683255,1.1794878238957536,-0.5459020445156642,-2.5325951757789142,-2.940341024976192,0.8762677442666856,-1.9701340516640586,-2.9335887546073494,2.1864802599522313,1.5245947813017973,2.0186425526385774,-4.125401985724881,-0.6985465320608235,-0.42222502528639066,-4.1815577393238055,1.1853064324545175,-1.7701177893546753,-0.7423725269444419,1.4459688728240625,2.857976345985779,1.6273141974588645,8
-5.659200714878617,1.2967218444979283,-6.891835264996213,0.8034920971128827,2.9446225265258694,1.6569653636590058,-3.363236478453476,3.347156242934613,3.845783356736976,1.5843093155012324,-1.4818584036191498,-3.6954727798039957,-1.2996215144843337,-2.26175936921795,-0.3642809835253169,1.021088099919972,-2.004086352309201,-0.5097532112802892,-1.235964442595977,0.343013534921888,1.8645184939151913,1.8378559133047188,1.2080095589091282,1.5946155321715485,-2.359258903343293,7
0.11868215169329618,-4.012271149249719,-1.7666698909796352,-0.03029846171308666,-2.3747185508022883,-2.2796360454103453,1.464300973982053,2.4146805677082357,1.9327721275919054,1.162720461858344,-2.4534622674443747,-2.050482520220266,-3.7435130720975236,-4.813365829029951,-1.48711168053551,0.016078364379551322,-1.7828582412084073,0.05288075616400207,4.089147617373781,-1.8164427712552786,2.789985356801741,1.37208464081134,1.0011400002533395,0.14710483341093977,-0.5393927998324068,0
21.715784818209777,-6.230221839752897,-1.8396122709825176,2.0914305405554554,6.085653965404304,-6.300566731549862,-4.677914007574231,-2.010607037859261,2.790484329339268,-3.2349722608234166,1.116983186997839,-0.5759704704218248,-1.1458837382883313,1.7312382186963686,-2.4178991674209365,1.7511945782042682,-1.8003086017692669,1.6868652653983967,-0.17371956514861484,1.210515517690181,0.4740421744126223,3.450650513179806,0.12147939019342269,-0.23621984024627923,2.8486315848455037,0
11.61446246510228,-10.524296080662216,-4.481481612153346,2.718598562870577,6.232442526306823,-2.650830892303864,4.537973687827507,3.2305185670483,-3.7309669149575395,2.5039929532037903,4.491113497550809,-0.14560050664655644,5.415204953770681,-1.554150256865281,0.6267613296493916,-5.268713608827502,2.864700387850377,3.6814962168319196,-3.1222721431433254,-3.4909399653366204,-0.33177014809306077,-3.3247885143536426,0.0048618567283986985,-3.220024202212254,-0.8534887638403917,0
-3.970998036882639,-1.973495993303017,-1.735569071054305,-6.875881681599218,-1.7942863334700772,-4.529459612097735,-0.37063944473651117,0.14957487520199597,-1.6985170680338404,1.1788824467305314,-0.7140693291359169,-0.22734636825780463,0.8204817017010987,-0.6602456634448098,-1.325149464351559,1.8621318764495651,-3.1832888537390946,0.37778034144193945,2.1634132688791774,1.7912264330247296,0.9768859914993161,0.7917578556464031,-0.4396729891683341,-2.9835409546642935,-1.2286721368359512,5
-4.055696958049947,-3.258586755055908,-7.850819288698825,1.26143786658764,-2.4719391341876733,4.045468503487626,-4.403183182050759,-2.3802463182208076,-5.376585273379901,5.045452815443212,-2.4417736596915605,-1.5286971772649187,-2.311515503250903,1.5400427315873004,3.2443637771677762,1.716507138474862,1.1481701504273616,1.1118140954724227,-4.034902815688504,1.2891709494063648,1.4927623795661624,-0.582954574077031,3.1774177470705243,0.8970130488706519,-1.3885112292293535,4
9.051383589484976,2.5207161478288795,13.297046774131282,-9.813907841175094,-0.4153248282914998,18.542074994465803,-1.2159964025322199,0.021711809859925952,-1.5136847064860441,-4.205879435057928,3.2644781904433264,-6.112905951888098,-10.727516167354045,3.2702556586855493,0.9289932811269168,-2.1361991037654087,-5.790593102612407,3.573158739017074,0.5911771292923743,1.477337310800188,-5.774396618074546,-1.1362215501158568,-5.4883260020021085,3.8567471068575685,2.814699421569056,2
-6.795582833013284,-2.769344752539172,4.8517642560109,1.031255947758375,6.283167096459817,-0.7114005348811808,2.907511421699619,-2.6443340072701242,0.6626747682913534,-2.7182101279752615,-1.99638912378544,2.224584458196038,0.3839714404172343,-2.963342663099928,-1.795418328860003,-0.004482935418415958,0.6776878770692043,0.14922319721101135,0.4316656137063099,-0.2814927919769748,-2.1591319905297417,-1.0983194447323334,-1.0527435741645625,-0.4662008456131923,-0.2734959414070404,1
-1.619005674255286,5.02988653806463,-0.35868626975034895,2.407001420607637,-2.386038868218209,-0.2086224613326586,3.9837743993535364,-4.905557491029222,0.9641333753558032,3.466582428021999,-2.19276670275473,0.023508703298454926,1.5511256463644216,-3.4368243797241105,-2.831773511534046,-2.2151302312642045,-0.9634112958691939,0.2188743885182063,-0.042219570942798136,-1.683071922530997,0.9856181706558713,0.4168734840004788,2.36791465007976,0.06670315499238454,-0.5888218544355722,4
-4.197044588268184,-3.9145077635681225,0.3895215530874024,3.2454291363662744,5.344746722031426,1.1012479550387342,0.7358810810916895,-0.6133631888083736,-3.77828086322038,1.5377956414551037,1.6368360617048727,3.3252031658801813,0.2893254879089837,-0.06933852203561487,2.589994290109724,-4.067627366702415,2.0382629930981326,1.3953569608857177,-1.2368912400825371,-6.57688017264519,2.989042903349831,0.1866444111338315,-1.5560437249035806,1.8926396490377055,-2.241044898076869,5
3.0261917587069123,-2.316843316775633,-0.07516327573498566,-1.2962176467675959,-7.6955325698919905,-4.371405013783787,-0.20735650464822447,3.722379484193077,-1.0205005811575882,-2.888430145627082,-3.1901812549942057,-0.04834866621525666,-1.311255075796205,-4.132988552475403,-1.903242672169957,-1.2934371000224292,-0.6990454511498738,0.5568445194122053,2.702988809144882,0.9337504354388046,0.3823411441381076,0.2006648398790285,-0.41734839969118664,0.5234952872315685,-3.1038208865933976,0
0.24659391617685691,-12.413040313677719,-1.2549416419420902,-5.179419960845296,3.7560898844760793,9.38193397829722,1.1472286678617392,-1.51374682470097,-4.182227948271136,0.7609108593595543,-1.2563039335392694,3.2772840293369967,0.9435949934691215,3.091188437652976,-0.44307247280866763,1.3884287527557353,0.34608008565480014,-1.1464557505824875,2.0025072987690518,-0.46167882759875317,-0.22076416260934376,-2.988203910225716,2.6958770624216375,0.864832420429258,2.1983991535110894,8
3.1925566163870798,9.28662493147263,-3.0649925785626677,1.3046572641229977,-3.0021463402016493,1.3237445455130206,5.638960807041678,-7.177875561779219,-3.420019361611531,-1.1771910962095917,-1.2893091148403286,-5.88584889236052,4.4502742823569195,-0.6121207366287993,1.126068435355687,-5.545672430492777,-2.828878676009594,1.1964522472983352,1.944000257672375,2.057491656607541,-0.9673162267400823,4.2580222058805575,1.167449075115154,-0.06989452298345598,1.5659373311205338,4
-1.801569051184696,1.2241998395358529,0.18663653588124557,-2.943675731523035,-2.3634287782010386,-6.981018690996397,0.5189907128761508,-0.5200910893538885,1.8476183205475316,1.420687467463082,-3.496249204805515,-0.187630769194376,0.24856326627811393,-0.034906883525479,-0.17775611711701736,1.4402633232721451,-0.8982875551095636,0.29317659729054346,1.625234684156862,0.07938102585186003,-0.35237099376670916,-0.7277815678949293,0.06516323907011536,-0.8870616229706355,-2.029117741842547,5
-7.672838113863782,-2.156622885464057,3.8070574221863676,0.6080305346292701,6.648626396568499,-1.6637110766576322,0.7582387850227235,-1.1741947094537286,-1.2064522834643718,-2.309787673942153,-2.4245459742091855,0.4443213702159245,1.5050202869067448,-1.5464828528622698,-0.6571355124955391,-0.0640923871853446,1.0239193013440353,-1.0086730889956086,-0.07674853590235638,0.2466835257632453,-1.3904876551850063,-2.5377758893744535,1.2653529083233368,0.31620491606861484,0.3292803393742674,1
-0.7815269882495984,7.052953605231176,-5.2997670260498495,1.388568153960207,-8.252594383954996,1.6311790589277457,2.9277413712435507,-5.849736001166223,-1.2445723260505728,-4.13344207557679,3.7762305867240857,2.680964334092162,1.445607511165559,-1.5233050699256483,-4.648398790535666,-7.273618974611589,2.4355410373878894,1.600980786682637,0.790499448832642,5.3477110603004885,-0.4977197993521705,0.9063397294242406,2.4831170233488318,0.843383064384361,1.6986262015918858,9
1.580786351073656,6.884155505777927,-0.861719975261699,4.262604908136247,-1.6498270348310258,2.7087175306126663,2.9570537952111513,-3.433929756619133,2.670819689544624,5.891968541541256,-2.2628530412483814,1.9907455350464858,-1.4299980704562418,-1.147015103630671,-0.22988704729863368,-2.2349543428702754,2.0578792257613023,-6.722349493864225,-0.761446605717593,-1.2394995259277153,0.5839190627950794,-1.915298478146573,1.0881986780294262,2.1256217349581346,-0.1785596622830343,4
19.869801172416572,1.166484174392863,-7.135316144146032,2.9823575515282226,11.255035917549273,-4.426503011022261,-1.5568093826957983,0.24029213500632346,-0.3262645948865456,-8.81245546028606,0.31506662120463286,-1.0630631835368967,2.8702131628763214,0.02904597739665567,4.187175680275342,2.0973801745522023,1.5434862928762154,-0.202647764581547,1.7901794899351837,5.357395381462119,0.15863288815668242,0.5951645123847978,-5.504120825880694,-3.6755532697206963,-3.45861363114059,0
2.1595811847385673,0.999320687888905,-11.15398617927525,0.5790036611993742,-3.4985187572910856,8.135837727509298,-6.024249024521737,-3.753099571704858,-0.043517568318960864,-2.8815467154010386,-0.2117844202549013,-3.3846084124726556,3.2267145073890187,-1.3999784098175494,3.7971712632056565,4.51489842363529,2.264220458049106,-2.4602854481070504,0.4089454461381738,0.15778134149572856,-1.7067099292506913,-2.0700094613050277,1.839410474915794,1.846864587507754,2.091022608105496,9
8.109976883786926,-7.584892608582799,5.068686932922773,5.94127994553633,-4.61077352892047,7.846087638475542,6.048239423347616,-0.09159521875875098,2.5219330261129795,-0.5002686760547244,-1.3320575082616164,-4.284501311060986,-2.1930070049215957,1.288449473594054,1.2439870013166539,-1.5186298259838644,1.675572273148357,-0.11392338290903041,-1.6966147074992388,-3.0270807817515224,2.8924828562758,2.153862951249148,0.1865328338257858,1.360216076691772,3.9580459315710703,2
-4.924810058378548,-0.5727740800503637,3.433980543193969,-1.0502745721804778,0.20222259391597258,-1.5734812166348409,-0.6433752653354831,-1.291410000460477,2.7727295459735743,-1.258270531001683,0.8541740320132021,0.8343005460730841,-2.223559139274286,-1.1612454602194888,2.377342588209713,0.5726719016472759,0.7932374382304725,0.7738036540587192,2.3560545435432827,-0.6390380495048895,0.18492603880330225,1.158937526432744,-0.04976839444657831,-1.136298533652422,-0.2033677320379634,8
-2.3736487590363127,5.044553771473628,-4.4858461532898675,1.3496362546838336,-3.8788503458421277,-1.9781786454704802,1.9828841826341057,-6.068022480795833,-0.8034765102559749,-1.6426909059963761,4.529922838182987,1.103553718284879,1.654228807895338,-1.6281450901778483,-3.2266363099426845,-4.5075673899177735,0.6420262169092673,2.2791688770959837,1.6418713037871409,3.692996289653195,-0.5781357728233628,1.0346660664375853,0.5505290208236677,-0.2901234792810939,2.572809912381232,9
0.8262469508811563,5.1025222446853125,12.994300296709785,5.886709660237812,2.2267954048802134,8.299211423696164,-1.7890323219878825,4.688573870408069,-2.380127088919321,6.598236916814806,1.762877081113449,-2.9689852807295853,-1.6384897830923075,-2.2274983788337144,1.6213606461159515,-3.171722545590919,-0.37984741247162757,2.306584360116132,0.2666754851131308,0.9652687093951254,-2.4173005789555817,-0.062086003668966515,-1.0507354538027158,-1.1405032707101803,1.3239901816511461,2
9.469930033154888,-14.293876463757915,-7.68991070810553,-5.053932147520157,2.2486258438926847,5.939259649728912,6.048505727061169,5.229036401413242,-0.4951052749170273,6.281950501099224,3.19241009226538,0.735144992457495,5.495286718973173,1.6328859796602921,-1.999479167227154,-3.561327453636068,-2.2788786177780374,0.24464228032522223,-0.3167196711916675,-1.1026187181740579,-1.61122375492616,-3.682845791832502,0.6576114046097358,1.910480533680606,4.243384359390639,0
-4.916460277913788,1.1414939966381679,-2.379682961116241,4.098430845143025,0.7244494469333538,0.9299086194925703,0.659747606216362,-4.370876464818526,3.195210338093828,0.9024880047368984,2.0538067673038527,-1.0072421592678118,-0.2650026223798281,-3.790977203738535,-1.1626726053450698,1.4456787812363465,-0.13967492845840881,1.3753002518910087,-0.00037700277712462787,-0.973823658653232,-2.461612455463104,0.6980163273104306,-0.43427235381923285,0.7444825683614559,0.8134413383439734,4
6.397406042137098,10.77796262099642,-6.786277291451405,2.528284776166429,0.6325214617211407,2.5716227048970905,12.653695079542992,-7.867313810800108,0.14030171135845426,-2.126094849268651,-6.676893685039551,-4.059276577243301,8.312856879167366,-2.200282644701224,9.555117105224985,0.38647278003721264,0.30078906821298956,-0.9925045538787706,3.3585841172734874,6.017163128778661,8.186868651213643,2.102038726127991,0.4210752465313385,-5.0503631065531716,-5.001463941561834,4
-7.781309334411497,-2.007106519644423,4.273639568418286,2.08175953930938,3.4174502045279045,-3.15258687114057,-1.4034703618539635,1.621466598330188,-1.673946639750033,-2.3002808636900984,0.5914951879673661,-2.1198119188306657,1.1017450908897726,3.9717016307918382,3.215025456742599,0.16095703663638203,1.876491417054469,-1.2048247566605246,-0.11102071086017411,0.8505672120834392,-1.2956947754652788,-1.1711781909051133,1.3231002904099545,1.9700577738944147,3.303655435828176,1
-2.3981857602771015,2.3519984557577778,6.046926252531645,3.107710681571631,1.0011886176318618,2.968496911008352,-2.510178857803557,-0.10385445451732618,4.015764283462091,-0.997760384291779,-1.8760705178376664,-0.39695732313271764,-2.3714680306936904,0.0628047220303724,2.9339184581867173,-5.0303158266381125,-0.9059755835939513,1.564715268307078,-4.139802342323752,1.7530950373227965,-3.2086081033394884,2.4647355638289343,-1.7324822851899961,0.324647063871674,1.5294887921258036,2
-3.479336562301326,-0.857391671524981,2.3940331943144435,7.2944293482016995,3.6828028435904248,-1.758861796463957,0.81667454905832,-3.483443522197753,-2.7237598317783127,-0.3128872148833499,0.7995771000038577,3.878205379954271,1.0932756062155171,1.761368533298827,-2.4798557998897293,3.2707591472884117,0.26772477619754337,-1.3083075709326062,4.1396425538058015,-6.185497555657901,2.73184453541135,0.8722711495098598,4.4983853730947185,2.0044593587115953,-0.8770142120454775,2
-0.9527055180249544,3.0888320253582218,-4.620681050189895,1.4537896809318278,-8.022498759591599,0.9125833137875089,-0.7206496807975584,-3.60270733935391,2.279118470226894,1.425495788843983,2.866325027455489,-0.17275610309528733,1.485688235842173,-2.9486086306993484,-0.03762433327109896,1.1802924127898657,0.1691164862104527,1.531842147227814,0.9422742183799002,-2.4147150369698034,-1.6918052064314637,-0.20026720961979252,-0.31444017796444895,-1.5694713638290871,1.3270524698024442,4
-0.30501745014052983,-4.5365877544972495,0.8108988451179406,8.334139278546669,-2.0229142208703275,-4.335074838514575,1.4116826464420484,3.6773058044343503,-1.7039878377487598,-1.7071856657399829,-2.1628589246357746,-1.7736342099638962,-2.487134819087118,-0.03470335004412187,-5.122486401288926,-0.6040309779202421,-0.26985603454053353,-2.8631516762290423,-0.6166691413654349,0.27337289076047777,-0.20397773019154555,2.5725982790177175,-3.1181192849175536,2.6379697050182926,-2.4131015456395715,6
-5.235379373396,1.0818942293439215,-2.420531348720015,-2.4778885694363155,2.0564479062702095,5.405302731017319,-5.972732076939976,2.020180171593237,4.138439897575779,0.6644342579018773,-3.538429872954862,-2.57153883951646,1.1050764240989022,-0.5618886019485765,-2.310203508927272,-1.2005355811683862,-0.9923076440114301,-2.350909597731266,-0.926989762820286,0.5322349154296618,2.343734454454483,2.379662499861112,1.9993478999381762,-2.7024501081311194,0.4803367155732508,7
1.0497989980315936,-1.5842955109490227,6.168415347101199,-4.870542928964722,-1.4997354628358797,-4.797344248197772,1.5834193026320376,4.6307084760962915,3.2845685711974575,0.5510348243607586,-2.531122095540435,0.2565863776767535,1.1701604279547013,3.065980492114024,-0.2683330848079283,-0.586574623664182,-3.3798756604126425,-4.044835304167975,1.027151940803367,-0.8574030640616914,-1.8469762589371865,1.61895052381115,1.0595707316968956,-1.3923268060380531,0.8378870800362949,3
-5.102134105625534,1.2312538189999127,-8.675857451257333,0.32187392142357324,1.748176091780496,2.1416805417656475,-5.82986012843441,3.912451596163861,2.4281109341105833,1.2950981889554145,-1.049621529138116,-2.995038170031848,2.2731001876714667,-5.358050792104879,0.523487000281521,-0.1750868302260052,-2.700649025867126,0.7064020882138248,-3.992574093420551,0.16684955606640214,0.7679361383709479,1.5150559529082779,0.6800334416651892,3.231351270954556,-0.5049314444296839,7
-3.070013247006137,7.743088105503068,5.067611661328345,1.0811915090435065,4.935261590382417,3.1939785561949616,-0.05912549822501391,1.1239009544353729,-2.5981930183058224,-2.546003890366507,1.6826415786938806,-0.9405400471637061,-3.6655488322346526,3.4279070574853825,-0.9892313280655471,0.18624053328761206,-2.199996219590464,3.2525593793307532,-2.192994539606937,0.99487587431456,-1.9931653742301223,-2.096870598893316,-3.1537600018328833,0.45846484367075474,-1.2326586902891155,2
-2.9379083965319426,3.5014010554570927,-3.5648586780071994,-4.320127697478204,-9.126868895021067,-3.5712218191912695,-1.7539727947000856,-0.37433211284086904,-1.9553050607751066,-1.4832069810123378,3.9265488170514513,-0.6895965314589596,2.2745376557693366,1.1263751855615092,0.5969228926813078,0.2034972729243167,0.20153687713097543,1.9440008003347646,1.7185137100428,0.6250131966277638,0.9991030916040462,0.021291254794161607,-1.2748916574814502,-1.335465447563175,-2.1392480905501925,9
-3.7369041319810794,-2.502610317316404,1.6430260037583568,3.383877983238809,1.2118176271445995,2.746833357055362,1.0206164225141512,-0.10093583670598534,-4.091286070747368,-2.5581924067542015,-3.1186846089075013,-3.8322473080283457,-0.0990463651444485,-0.4485664771710491,0.7123523108710722,-1.080035565841128,-2.992340181536686,2.7287414559517207,3.5689175767200343,-1.7064434804382271,-3.508164631502538,0.8473706773659885,0.5916623477077749,-0.6863480421034529,-1.4535808938389418,4
16.63980912084375,4.494742879922208,-2.7047965923916024,3.475495341081723,5.328951363960018,2.7523808944565644,-5.252443675873026,-0.5155786587843751,-7.502313854833747,-5.330980531113161,3.902809065368817,2.3442800886377273,1.1014023083888143,1.185107811969459,0.07544718717467103,3.7796331505741456,-5.381885617068309,-1.8341819834111237,1.9401803218002875,-2.353396175488655,5.892017837973767,-2.053221206625731,-2.584525973541484,1.0401857766155747,1.088798783800167,8
-2.183907242456454,1.8272466722181202,-5.112082234739727,2.8927098016419808,-4.906856140243812,-2.7857289376245764,0.7570398207387645,-0.8157870517539193,0.3269098490740928,2.0008682421384236,0.2494495502808888,-2.1237651704922182,-1.4966248069768304,0.7306901460166245,-1.4982616705525071,0.31281757647507663,2.337995172750612,-0.9453237006833347,4.520852928449383,-0.07421503447932953,-1.0750561420207407,-3.363035549720211,1.4151806139451637,-0.4944286811474616,-0.2999241788275218,9
2.0862454629358687,1.6295321295515186,0.4538740041489957,-3.438989605154726,-7.352718749874986,-2.9936142292871577,-0.9868037252301016,-0.46618562057817425,-0.6231295854874099,-1.6931391394364748,-4.3980561436433705,0.011325839320146166,-1.9708527841379715,-2.8829427614918988,-2.59166636266227,-1.1543241819653356,1.0222266570341787,1.6570478762116383,2.096474905284719,-0.12408735020909407,2.7526061249294127,-1.69903526882248,0.9805251276915864,-0.26631566813609336,-4.886573623515645,0
1.559187961311056,1.5876210745058335,12.885678037843093,-4.79931504801595,1.6077659065715413,3.033943119719292,-4.428385345868929,0.46683509601533146,-1.1671227731985288,-0.05111730433978007,3.0318866116631753,1.7977114549619533,-2.2444331662933017,-4.278902502088414,2.109766080921643,-1.4126427194374527,-2.3517792820716132,0.943232089272775,3.8428918260382834,2.633317707288217,2.1847014852949638,-2.9530745419066053,0.27531440447572586,-0.006206982170233838,-1.3462561683057321,2
-7.66833438668542,-1.3326592326445474,3.853303984617876,2.618492928852356,6.550424643863993,-2.813529613997406,1.0894711815648488,-0.7889348160178511,0.3297579276323866,-0.6293661295206977,-2.6429664348108908,-0.5916516425569122,0.6000365701367528,0.538990670902775,-0.24983577605802312,-0.6998235056536316,1.0795653531459115,-0.7808208032482915,-0.31407592865613965,0.6352545673055024,-1.033278470161665,-1.3800813940682024,1.2523470683434639,0.7613621319572409,1.4908243280812843,1
